indicador;infra;mes;origem;cp;regional;uf;municipio;psr;num_documento;dat_abertura;dat_fechamento;prazo_horas;status;cep;logradouro;nu_fachada;tipo_ordem;tecnico;gpon;cdo;celula;estacao;cod_encerramento;gra;cd_subscriber_hc;in_flag_indicador
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08300265;2026-02-02 10:46:43 UTC;2026-02-02 15:45:00 UTC;4;COMPLETED;23830115;RUA MARAVILHA;7;FIBRA_INSTALACAO_ORDEM;TR352136;A0002C82X;CDOE-10234;102;IGI;00;IGI;800U600000PW0NNIAC;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08395983;2026-02-09 13:56:18 UTC;2026-02-09 15:47:41 UTC;1;COMPLETED;23830170;RUA FLAMBOYANTES;SN;FIBRA_INSTALACAO_ORDEM;TR705902;A0002D447;CDOE-10402;104;IGI;00;IGI;800U600000QKZHPIAM;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08389850;2026-02-09 09:10:09 UTC;2026-02-09 12:13:39 UTC;3;COMPLETED;23830200;RUA MADRESSILVA;49;FIBRA_INSTALACAO_ORDEM;TR352136;A0002D1UF;CDOE-9506;95;IGI;00;IGI;800U600000QGOKCIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08418313;2026-02-10 22:44:29 UTC;2026-02-11 10:39:15 UTC;11;COMPLETED;23830317;RUA SEIS;80;FIBRA_INSTALACAO_ORDEM;TR267276;A0002DCX4;CDOE-10528;105;IGI;00;IGI;800U600000R5ZBOIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08434192;2026-02-12 11:46:25 UTC;2026-02-13 17:28:56 UTC;29;COMPLETED;23830395;RUA DAS CAMELIAS;28;FIBRA_INSTALACAO_ORDEM;TR388470;A0002DJIC;CDOE-10336;103;IGI;00;IGI;800U600000RQLAAIAW;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08349698;2026-02-05 15:22:53 UTC;2026-02-06 09:19:05 UTC;17;COMPLETED;23831040;RUA DEZESSETE;753;FIBRA_INSTALACAO_ORDEM;TR352136;A0002CQM6;CDOE-10037;100;IGI;00;IGI;800U600000QE8CWIAC;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08363993;2026-02-06 14:07:35 UTC;2026-02-06 16:20:59 UTC;2;COMPLETED;23831040;RUA DEZESSETE;963;FIBRA_INSTALACAO_ORDEM;TR388470;A0002CV7B;CDOE-10025;100;IGI;00;IGI;800U600000QPM2FIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08366353;2026-02-06 16:34:06 UTC;2026-02-07 09:31:51 UTC;16;COMPLETED;23831040;RUA DEZESSETE;1007;FIBRA_INSTALACAO_ORDEM;TR388470;A0002CWBH;CDOE-10028;100;IGI;00;IGI;800U600000QQKNYIAK;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08357473;2026-02-06 06:21:36 UTC;2026-02-06 11:34:07 UTC;5;COMPLETED;23831040;RUA DEZESSETE;963;FIBRA_INSTALACAO_ORDEM;TR679005;A0002CT0B;CDOE-10028;100;IGI;00;IGI;800U600000QLOC1IAK;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08439106;2026-02-12 16:39:40 UTC;2026-02-13 10:32:34 UTC;17;COMPLETED;23831040;RUA DEZESSETE;979;FIBRA_INSTALACAO_ORDEM;TR818753;A0002DLR5;"";"";IGI;00;;800U600000RRDHFIAW;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08303094;2026-02-02 13:20:44 UTC;2026-02-03 10:50:03 UTC;21;COMPLETED;23831190;RUA PROFESSOR AMAURI L BENEDICTO GLEBA A;436;FIBRA_INSTALACAO_ORDEM;TR679005;A0002C9E4;CDOE-9705;97;IGI;00;IGI;800U600000PXGUNIAK;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08341897;2026-02-05 07:22:43 UTC;2026-02-05 12:00:20 UTC;4;COMPLETED;23831190;RUA PROFESSOR AMAURI L BENEDICTO GLEBA A;436;FIBRA_INSTALACAO_ORDEM;TR352136;A0002CNQ8;CDOE-9724;97;IGI;00;IGI;800U600000QAAJKIAO;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08407038;2026-02-10 09:40:38 UTC;2026-02-10 11:49:28 UTC;2;COMPLETED;23831190;RUA PROFESSOR AMAURI L BENEDICTO GLEBA A;436;FIBRA_INSTALACAO_ORDEM;TR679005;A0002D7XO;CDOE-9703;97;IGI;00;IGI;800U600000QVX00IAE;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08393666;2026-02-09 12:10:26 UTC;2026-02-10 10:13:22 UTC;22;COMPLETED;23831190;RUA PROFESSOR AMAURI L BENEDICTO GLEBA A;717;FIBRA_INSTALACAO_ORDEM;TR374324;A0002D3AD;CDOE-9806;98;IGI;00;IGI;800U600000QJPOSIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08448259;2026-02-13 13:07:05 UTC;2026-02-13 16:19:37 UTC;3;COMPLETED;23831220;RUA BRUNO DE SOUZA MACHADO GLEBA A;616;FIBRA_INSTALACAO_ORDEM;TR388470;A0002DPAF;"";"";IGI;00;;800U600000RCQ3UIAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08365200;2026-02-06 15:20:32 UTC;2026-02-07 13:23:44 UTC;22;COMPLETED;23831220;RUA BRUNO DE SOUZA MACHADO GLEBA A;362;FIBRA_INSTALACAO_ORDEM;TR705902;A0002CVRF;CDOE-9832;98;IGI;00;IGI;800U600000QPSNFIAK;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08336330;2026-02-04 18:06:31 UTC;2026-02-05 10:31:18 UTC;16;COMPLETED;23831290;RUA QUATORZE GLEBA A;97;FIBRA_INSTALACAO_ORDEM;TR457750;A0002CM8C;CDOE-10026;100;IGI;00;IGI;800U600000Q3JROIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08363268;2026-02-06 13:34:29 UTC;2026-02-06 15:37:32 UTC;2;COMPLETED;23835003;RUA JACINTO;56;FIBRA_INSTALACAO_ORDEM;TR272820;A0002CUZL;CDOE-9503;95;IGI;00;IGI;800U600000QP2BLIAK;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08359684;2026-02-06 10:26:41 UTC;2026-02-06 12:28:44 UTC;2;COMPLETED;23835003;RUA JACINTO;59;FIBRA_INSTALACAO_ORDEM;TR388470;A0002CTMU;CDOE-9533;95;IGI;00;IGI;800U600000QNZZAIAK;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;08351352;2026-02-05 16:48:17 UTC;2026-02-06 09:13:21 UTC;16;COMPLETED;23855180;AVENIDA TREZE DE MAIO;70;FIBRA_INSTALACAO_ORDEM;TR388470;A0002CRB1;CDOE-3826;38;IGI;00;IGI;800U600000QEVYXIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08333694;2026-02-04 16:19:48 UTC;2026-02-05 11:59:07 UTC;19;COMPLETED;23860000;RUA TAMOIOS;170;FIBRA_INSTALACAO_ORDEM;TC054852;A0002CKXL;CDOE-2307;23;VIMU;00;;800U600000Q2HLBIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08451297;2026-02-13 16:41:18 UTC;2026-02-13 18:17:55 UTC;1;COMPLETED;23860000;RUA DECIO MOREIRA DE OLIVEIRA;13;FIBRA_INSTALACAO_ORDEM;TR267276;A0002DQQZ;"";"";VIMU;00;;800U600000RETG9IAM;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08363011;2026-02-06 13:21:46 UTC;2026-02-06 20:38:43 UTC;7;COMPLETED;23860000;RUA RIO GRANDE DO NORTE;281;FIBRA_INSTALACAO_ORDEM;TR679005;A0002CUWO;CDOE-1003;10;VIMU;00;;800U600000QPFLWIA0;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08439228;2026-02-12 16:47:44 UTC;2026-02-13 12:29:35 UTC;19;COMPLETED;23860000;RUA RIO GRANDE DO NORTE;535;FIBRA_INSTALACAO_ORDEM;TR352136;A0002DLTD;CDOE-1213;12;VIMU;00;;800U600000RTMDAIA4;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08446230;2026-02-13 10:48:55 UTC;2026-02-13 12:38:07 UTC;1;COMPLETED;23860000;RUA MINAS GERAIS;286;FIBRA_INSTALACAO_ORDEM;TR388470;A0002DOAI;"";"";VIMU;00;;800U600000RB0LKIAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08450828;2026-02-13 16:10:33 UTC;2026-02-13 18:17:46 UTC;2;COMPLETED;23860000;RUA MARIO BARROS E SILVA;110;FIBRA_INSTALACAO_ORDEM;TC054852;A0002DQJ7;"";"";VIMU;00;;800U600000REKPLIAM;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08449379;2026-02-13 14:27:45 UTC;2026-02-13 17:18:04 UTC;2;COMPLETED;23860000;RUA MARIO BARROS E SILVA;646;FIBRA_INSTALACAO_ORDEM;TR352136;A0002DPTJ;"";"";VIMU;00;;800U600000RCSFMIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08316515;2026-02-03 10:43:48 UTC;2026-02-06 11:32:10 UTC;72;COMPLETED;23860000;RUA MINAS GERAIS;570;FIBRA_INSTALACAO_ORDEM;TR457750;A0002CDN6;CDOE-1613;16;VIMU;00;;800U600000PIJ9MIAE;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08397613;2026-02-09 15:03:51 UTC;2026-02-10 10:52:38 UTC;19;COMPLETED;23860000;RUA IRACEMA;62;FIBRA_INSTALACAO_ORDEM;TR457750;A0002D4QL;CDOE-2207;22;VIMU;00;;800U600000QLQE1IAM;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08450213;2026-02-13 15:28:07 UTC;2026-02-13 17:42:36 UTC;2;COMPLETED;23860000;RUA MINAS GERAIS;242;FIBRA_INSTALACAO_ORDEM;TR374324;A0002DQ91;"";"";VIMU;00;;800U600000RDRVNIAI;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08336669;2026-02-05 09:21:04 UTC;2026-02-05 15:06:17 UTC;5;COMPLETED;23860000;RUA IRACEMA;353;FIBRA_INSTALACAO_ORDEM;TR705902;A0002CNYT;CDOE-2008;20;VIMU;00;;800U600000QBL9ZIAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08413586;2026-02-10 15:45:19 UTC;2026-02-13 14:21:04 UTC;70;COMPLETED;23860000;RUA ARAUJO FILHO;279;FIBRA_INSTALACAO_ORDEM;TR457750;A0002DAPN;CDOI-2729;27;VIMU;00;;800U600000R0005IAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08447695;2026-02-13 12:31:47 UTC;2026-02-13 15:06:33 UTC;2;COMPLETED;23860000;AVENIDA NACOES UNIDAS;17;FIBRA_INSTALACAO_ORDEM;TR267276;A0002DP1V;"";"";VIMU;00;;800U600000RCCRNIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08434830;2026-02-12 12:04:44 UTC;2026-02-13 09:09:33 UTC;21;COMPLETED;23860000;RUA MINAS GERAIS;247;FIBRA_INSTALACAO_ORDEM;TR374324;A0002DJN3;CDOE-313;3;VIMU;00;;800U600000RPBHGIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08287436;2026-02-01 18:52:43 UTC;2026-02-02 11:59:17 UTC;17;COMPLETED;23860000;AVENIDA BEIRA MAR;590;FIBRA_INSTALACAO_ORDEM;TR352136;A0002C5Y1;CDOE-401;4;VIMU;00;;800U600000PLYNJIA0;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08351455;2026-02-05 16:53:43 UTC;2026-02-06 09:47:35 UTC;16;COMPLETED;23860000;RUA MARIA DA GUIA;36;FIBRA_INSTALACAO_ORDEM;TR374324;A0002CRCP;CDOE-3401;34;VIMU;00;;800U600000QGAWPIAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08408660;2026-02-10 11:15:56 UTC;2026-02-10 16:36:14 UTC;5;COMPLETED;23860000;AVENIDA BEIRA MAR;772;FIBRA_INSTALACAO_ORDEM;TR352136;A0002D8O1;CDOE-602;6;VIMU;00;;800U600000QYMHKIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08392522;2026-02-09 11:20:14 UTC;2026-02-09 12:32:57 UTC;1;COMPLETED;23860000;RUA EDGARD BERTINO;250;FIBRA_INSTALACAO_ORDEM;TR388470;A0002D2S3;CDOE-2911;29;VIMU;00;;800U600000QINTHIAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08287919;2026-02-01 18:21:23 UTC;2026-02-03 09:31:48 UTC;39;COMPLETED;23860000;RUA RIO GRANDE DO NORTE;592;FIBRA_INSTALACAO_ORDEM;TR352136;A0002C5O9;CDOE-1216;12;VIMU;00;;800U600000PMCEXIAO;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08446339;2026-02-13 11:05:22 UTC;2026-02-13 15:58:27 UTC;4;COMPLETED;23860000;RUA RIO GRANDE DO NORTE;56;FIBRA_INSTALACAO_ORDEM;TR267276;A0002DOF3;"";"";VIMU;00;;800U600000RBXZGIAM;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08447949;2026-02-13 12:51:33 UTC;2026-02-13 17:07:43 UTC;4;COMPLETED;23860000;RUA QUINZE DE NOVEMBRO;242;FIBRA_INSTALACAO_ORDEM;TR267276;A0002DP6Q;"";"";VIMU;00;;800U600000RCST6IAM;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08350416;2026-02-05 16:00:36 UTC;2026-02-05 19:43:28 UTC;3;COMPLETED;23860000;RUA ARAUJO FILHO;43;FIBRA_INSTALACAO_ORDEM;TR374324;A0002CQX3;CDOE-2702;27;VIMU;00;;800U600000QFYNFIA4;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08438232;2026-02-12 15:42:46 UTC;2026-02-13 16:37:04 UTC;24;COMPLETED;23860000;RUA DILERMANDO JUVENTINO DA SILVA;60;FIBRA_INSTALACAO_ORDEM;TR457750;A0002DLAD;"";"";VIMU;00;;800U600000RRZSKIA0;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08395992;2026-02-09 13:56:09 UTC;2026-02-09 15:29:33 UTC;1;COMPLETED;23860000;RUA RIO GRANDE DO NORTE;118;FIBRA_INSTALACAO_ORDEM;TR267276;A0002D445;CDOE-105;1;VIMU;00;;800U600000QKNQMIA2;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08437323;2026-02-12 14:40:30 UTC;2026-02-13 10:15:49 UTC;19;COMPLETED;23860000;RUA MINAS GERAIS;350;FIBRA_INSTALACAO_ORDEM;TR352136;A0002DKT6;"";"";VIMU;00;;800U600000RR6SDIAC;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08346683;2026-02-05 13:06:29 UTC;2026-02-05 15:18:10 UTC;2;COMPLETED;23860000;RUA ARARIBOIA;SN;FIBRA_INSTALACAO_ORDEM;TR374324;A0002CPK0;CDOE-2402;24;VIMU;00;;800U600000QDJ0VIAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08408092;2026-02-10 10:45:33 UTC;2026-02-10 15:22:29 UTC;4;COMPLETED;23860000;RUA RIO GRANDE DO NORTE;122;FIBRA_INSTALACAO_ORDEM;TR267276;A0002D8EK;CDOE-106;1;VIMU;00;;800U600000QVVOAIAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08315502;2026-02-03 09:44:37 UTC;2026-02-04 09:27:08 UTC;23;COMPLETED;23860000;RUA ARAUJO FILHO;383;FIBRA_INSTALACAO_ORDEM;TR267276;A0002CDA0;CDOE-4508;45;VIMU;00;;800U600000PIQTIIAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08398873;2026-02-09 16:13:36 UTC;2026-02-10 10:17:39 UTC;18;COMPLETED;23860000;RUA MINAS GERAIS;61;FIBRA_INSTALACAO_ORDEM;TR388470;A0002D5CM;CDOE-402;4;VIMU;00;;800U600000QKA9BIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08306053;2026-02-02 16:02:21 UTC;2026-02-03 09:40:56 UTC;17;COMPLETED;23860000;RUA ARAUJO FILHO;256;FIBRA_INSTALACAO_ORDEM;TR457750;A0002CAP3;CDOE-2709;27;VIMU;00;;800U600000PZAT6IAK;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08309500;2026-02-02 18:24:49 UTC;2026-02-03 16:56:26 UTC;22;COMPLETED;23860000;RUA RIO GRANDE DO NORTE;67;FIBRA_INSTALACAO_ORDEM;TC054852;A0002CBUH;CDOE-106;1;VIMU;00;;800U600000PARKCIAM;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08426582;2026-02-11 18:08:31 UTC;2026-02-12 12:42:23 UTC;18;COMPLETED;23860000;RUA ARARIBOIA;202;FIBRA_INSTALACAO_ORDEM;TR679005;A0002DH79;CDOE-2409;24;VIMU;00;;800U600000RFQCXIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08300576;2026-02-02 11:04:21 UTC;2026-02-02 12:23:55 UTC;1;COMPLETED;23860000;AVENIDA BEIRA MAR;464;FIBRA_INSTALACAO_ORDEM;TR267276;A0002C889;CDOE-716;7;VIMU;00;;800U600000PVVBUIA0;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08423072;2026-02-11 13:32:14 UTC;2026-02-11 15:41:07 UTC;2;COMPLETED;23870000;RUA MARIO BARROS E SILVA;546;FIBRA_INSTALACAO_ORDEM;TR267276;A0002DF1P;CDOE-4311;43;VIMU;00;;800U600000RCJN7IAO;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08301118;2026-02-02 11:33:54 UTC;2026-02-04 12:30:52 UTC;48;COMPLETED;23870000;RUA TIRADENTES;26;FIBRA_INSTALACAO_ORDEM;TR705902;A0002C8IT;CDOE-2602;26;VIMU;00;;800U600000PX73OIAC;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08348339;2026-02-05 15:01:36 UTC;2026-02-06 14:55:50 UTC;23;COMPLETED;23870000;AVENIDA CANDIDO JORGE;26;FIBRA_INSTALACAO_ORDEM;TR374324;A0002CQEX;CDOE-4216;42;VIMU;00;;800U600000QCES9IAC;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08446730;2026-02-13 11:22:17 UTC;2026-02-13 15:07:03 UTC;3;COMPLETED;23870000;AVENIDA GUANABARA;19;FIBRA_INSTALACAO_ORDEM;TC054852;A0002DOKA;"";"";VIMU;00;;800U600000RBF3LIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08414892;2026-02-10 17:23:16 UTC;2026-02-11 09:59:31 UTC;16;COMPLETED;23870000;RUA VIOLETA;7;FIBRA_INSTALACAO_ORDEM;TR679005;A0002DBID;CDOE-3406;34;VIMU;00;;800U600000R0KOMIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08447940;2026-02-13 12:50:56 UTC;2026-02-13 18:44:08 UTC;5;COMPLETED;23870000;RUA TIRADENTES;3;FIBRA_INSTALACAO_ORDEM;TR352136;A0002DP6K;"";"";VIMU;00;;800U600000RCINSIAI;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08319596;2026-02-03 14:36:28 UTC;2026-02-03 19:34:32 UTC;4;COMPLETED;23870000;RUA CORONEL ANTONIO BONDIM;18;FIBRA_INSTALACAO_ORDEM;TR267276;A0002CFBS;CDOE-2603;26;VIMU;00;;800U600000PLMFPIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08400931;2026-02-09 18:10:58 UTC;2026-02-10 14:01:48 UTC;19;COMPLETED;23870000;RUA PASTOR MATHEUS PAULO GUEDES;87;FIBRA_INSTALACAO_ORDEM;TR267276;A0002D6CS;CDOE-4101;41;VIMU;00;;800U600000QOIIDIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08318663;2026-02-03 12:41:04 UTC;2026-02-03 15:04:13 UTC;2;COMPLETED;23870000;RUA PASTOR MATHEUS PAULO GUEDES;110;FIBRA_INSTALACAO_ORDEM;TR272820;A0002CEHG;CDOE-4003;40;VIMU;00;;800U600000PKK4RIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08330448;2026-02-04 11:59:32 UTC;2026-02-04 15:02:14 UTC;3;COMPLETED;23870000;RUA PASTOR MATHEUS PAULO GUEDES;171;FIBRA_INSTALACAO_ORDEM;TC054852;A0002CJ2Z;CDOE-4005;40;VIMU;00;;800U600000PZLUZIAY;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08359935;2026-02-06 10:38:23 UTC;2026-02-06 12:54:22 UTC;2;COMPLETED;23870000;RUA TITO SANTIAGO;71;FIBRA_INSTALACAO_ORDEM;TC054852;A0002CTPI;CDOE-4112;41;VIMU;00;;800U600000QNVERIAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08331771;2026-02-04 14:52:16 UTC;2026-02-11 12:58:27 UTC;166;COMPLETED;23870000;RUA MERITI;198;FIBRA_INSTALACAO_ORDEM;TR267276;A0002CK15;CDOE-4516;45;VIMU;00;;800U600000Q13KMIAQ;NAO
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08305532;2026-02-02 15:36:15 UTC;2026-02-02 18:17:43 UTC;2;COMPLETED;23870000;RUA MARIO BARROS E SILVA;356;FIBRA_INSTALACAO_ORDEM;TR352136;A0002CAGG;CDOE-4309;43;VIMU;00;;800U600000PYY2YIAC;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08307573;2026-02-02 17:03:15 UTC;2026-02-03 10:50:59 UTC;17;COMPLETED;23870000;RUA DILERMANDO JUVENTINO DA SILVA;44;FIBRA_INSTALACAO_ORDEM;TR818753;A0002CB7J;CDOE-3210;32;VIMU;00;;800U600000PAKLJIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08379356;2026-02-07 16:08:35 UTC;2026-02-09 09:49:40 UTC;41;COMPLETED;23870000;RUA PASTOR MATHEUS PAULO GUEDES;142;FIBRA_INSTALACAO_ORDEM;TR457750;A0002CZV5;CDOE-4006;40;VIMU;00;;800U600000QB6IGIAI;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08435066;2026-02-12 12:18:17 UTC;2026-02-13 12:24:20 UTC;24;COMPLETED;23870000;RUA PRACINHAS;348;FIBRA_INSTALACAO_ORDEM;TR457750;A0002DJRI;CDOE-4504;45;VIMU;00;;800U600000RQCOAIA0;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;08345995;2026-02-05 12:22:56 UTC;2026-02-05 19:39:50 UTC;7;COMPLETED;23870000;RUA TITO SANTIAGO;68;FIBRA_INSTALACAO_ORDEM;TR267276;A0002CP9W;CDOE-4112;41;VIMU;00;;800U600000QCRQNIAC;SIM
